2Theta,Ortho,Tetrag
45.63253028,1113.804916	,1188.994076
45.65853028,1084.343097	,1215.696191
45.68453028,1100.597974	,1248.910858
45.71053028,1105.571334	,1271.02493
45.73653028,1090.156705	,1357.512158
45.76253028,1044.745607	,1406.984576
45.78853028,1059.125305	,1509.96207
45.81453028,1100.861276	,1707.185112
45.84053028,1101.918094	,1866.331015
45.86653028,1118.675144	,2223.124854
45.89253028,1058.013541	,2642.437716
45.91853028,1095.543899	,3034.046099
45.94453028,1149.092049	,3048.008266
45.97053028,1178.261964	,2762.993262
45.99653028,1172.891446	,2585.36939
46.02253028,1263.166277	,2362.549635
46.04853028,1352.971795	,2358.467997
46.07453028,1454.869741	,2141.290886
46.10053028,1529.804131	,1891.225651
46.12653028,1731.318402	,1667.106744
46.15253028,1918.785065	,1442.355714
46.17853028,2295.001377	,1348.944931
46.20453028,2678.121112	,1326.716402
46.23053028,2953.514676	,1276.768006
46.25653028,3017.831741	,1164.521766
46.28253028,2771.781454	,1171.135252
46.30853028,2525.328562	,1167.817291
46.33453028,2402.221076	,1076.182114
46.36053028,2291.525568	,1082.466846
46.38653028,2128.405253	,1154.482083
46.41253028,1893.219338	,1213.318243
46.43853028,1551.301712	,1092.917184
46.46453028,1373.087719	,1070.145396
46.49053028,1340.518507	,1148.735969
46.51653028,1226.029522	,1049.666803
46.54253028,1218.187393	,1114.506653
46.56853028,1169.336442	,1102.692624
46.59453028,1129.230624	,1124.674537
46.62053028,1084.954299	,1087.692405
46.64653028,1057.043194	,1108.123103
46.67253028,1006.528557	,1115.496141
46.69853028,1038.1985	,1158.532798
46.72453028,1049.166408	,1103.947047
46.75053028,1045.582758	,1108.512246
46.77653028,1025.608051	,1070.476548
46.80253028,1045.496741	,1106.526544
46.82853028,1065.253699	,1012.965684
46.85453028,1057.020737	,1048.406262
46.88053028,1009.905024	,1063.018972
46.90653028,972.9463925	,1059.881037
46.93253028,968.6377313	,1109.562506
46.95853028,939.2039292	,1087.983071
46.98453028,921.6642442	,1060.118444
47.01053028,955.1467889	,1049.507961
47.03653028,954.9222731	,1089.121809
47.06253028,962.7283903	,1065.779871
47.08853028,996.2433744	,1131.354605
47.11453028,1048.528994	,1098.566569
47.14053028,994.5520669	,1130.533411
47.16653028,1010.672249	,1114.15226
47.19253028,1004.519821	,1075.939103
47.21853028,976.9360664	,1068.83298
47.24453028,1040.041862	,1076.971873
47.27053028,1098.4679	,1085.499783
47.29653028,1070.259851	,1079.732404
47.32253028,1056.339771	,1050.679559
47.34853028,1054.411281	,1043.260357
47.37453028,1068.175038	,1042.773993
47.40053028,1048.989177	,1079.85134
47.42653028,1068.738982	,1058.127004
47.45253028,1059.16007	,1056.068629
47.47853028,1068.538315	,1068.579514
47.50453028,1004.604595	,1028.194546
47.53053028,981.30332	,1009.053692
47.55653028,979.1835338	,1046.913044
47.58253028,984.2694355	,1026.752088
47.60853028,962.9846843	,993.5645779
47.63453028,944.052757	,1052.047326
47.66053028,985.1896069	,1033.878897
47.68653028,982.9827095	,1029.251172
47.71253028,945.0973679	,1046.492891
47.73853028,942.6407994	,1042.370181
47.76453028,957.48047	,1055.546131
47.79053028,975.7203109	,1029.413503
47.81653028,959.6616652	,1066.352036
47.84253028,926.6662398	,1084.816755
47.86853028,931.3373072	,1052.210644
47.89453028,927.0074001	,1061.835612
47.92053028,936.4301187	,1042.487436
47.94653028,933.4478572	,1007.586236
47.97253028,923.6720322	,1021.69479
47.99853028,971.9210668	,1060.986711
48.02453028,941.2889201	,1051.542587
48.05053028,952.2130048	,1040.965224
48.07653028,987.8495577	,1003.768618
48.10253028,912.4143695	,1032.357004
48.12853028,922.214663	,1035.933507
48.15453028,983.3201217	,1061.665241
48.18053028,987.2817162	,1039.001771
48.20653028,936.0920486	,1069.422273
48.23253028,925.2001717	,1052.175285
48.25853028,933.244443	,1054.219051
48.28453028,930.9147553	,1059.934706
48.31053028,924.7988112	,1006.105961
48.33653028,929.0860387	,999.5413187
48.36253028,901.8493887	,1070.738037
48.38853028,910.8105064	,1076.500686
48.41453028,959.7515822	,1085.765032
48.44053028,970.891176	,1065.444189
48.46653028,944.9964305	,1080.498706
48.49253028,947.524786	,1039.684151
48.51853028,930.8834299	,996.2172806
48.54453028,976.2163756	,1005.016353
48.57053028,997.0173724	,1029.585137
48.59653028,935.7239725	,1000.17195
48.62253028,896.166738	,1031.488343
48.64853028,941.925422	,1124.286536
48.67453028,995.843406	,1061.802377
48.70053028,973.0811168	,1048.252052
48.72653028,931.3633656	,1013.286795
48.75253028,873.1098207	,1047.14844
48.77853028,1009.232389	,993.2259303
48.80453028,983.2671358	,1023.353711
48.83053028,952.1035829	,1059.090353
48.85653028,972.9467331	,1027.586849
48.88253028,975.5731307	,1004.285219
48.90853028,991.3503355	,1035.845618
48.93453028,924.5775049	,1060.412521
48.96053028,1009.918985	,993.2196946
48.98653028,1033.781885	,975.1646268
49.01253028,1120.672241	,979.9205674
49.03853028,1197.845187	,976.8375647
49.06453028,1353.30034	,1047.050295
49.09053028,1514.683012	,1070.812161
49.11653028,1396.213478	,1007.181198
49.14253028,1374.569373	,1040.02828
49.16853028,1303.775406	,995.7880258
49.19453028,1333.384136	,961.6323047
49.22053028,1204.031896	,1003.352005
49.24653028,1253.815526	,963.1181736
49.27253028,1132.555106	,1021.811375
49.29853028,1012.503226	,1004.193855
49.32453028,1029.988553	,1023.670178
49.35053028,908.0280131	,1069.750136
49.37653028,904.4827299	,991.1421938
49.40253028,955.6207459	,995.5738827
49.42853028,980.263286	,1042.010937
49.45453028,954.008297	,1025.9791
49.48053028,938.0479393	,1059.098845
49.50653028,919.3452238	,1081.836044
49.53253028,985.9750757	,1028.209803
49.55853028,936.7609038	,1029.019181
49.58453028,920.3999475	,1043.253996
49.61053028,969.9916538	,1038.073356
49.63653028,939.9146188	,1057.161884
49.66253028,926.459481	,1037.479359
49.68853028,932.1159811	,1038.407731
49.71453028,966.4180839	,982.9684518
49.74053028,947.9973083	,1026.489317
49.76653028,944.6120279	,1079.566202
49.79253028,938.3186877	,1036.707213
49.81853028,971.4254383	,1043.856903
49.84453028,906.4349667	,1074.02036
49.87053028,881.3374071	,1050.765927
49.89653028,913.7489417	,1045.903949
49.92253028,936.4486968	,1047.984224
49.94853028,942.1987928	,1040.211688
49.97453028,881.487787	,1041.588629
50.00053028,923.7729562	,1040.140227
50.02653028,942.7949708	,1014.52624
50.05253028,908.7664602	,991.0117818
50.07853028,935.9682065	,988.6958368
50.10453028,973.1045173	,1025.485353
50.13053028,950.0687674	,1028.373612
50.15653028,932.5169639	,1041.334587
50.18253028,921.778562	,1035.27673
50.20853028,917.6587461	,1043.007464
50.23453028,936.9998716	,1041.350675
50.26053028,927.7365467	,1042.005241
50.28653028,912.148423	,1052.188288
50.31253028,955.5258575	,1083.220087
50.33853028,975.4751569	,1074.27197
50.36453028,952.9381018	,1024.375616
50.39053028,932.1323162	,1012.015626
50.41653028,907.7744597	,1002.261034
50.44253028,894.1985499	,1026.326092
50.46853028,905.2526182	,1078.228727
50.49453028,932.5828214	,1046.758776
50.52053028,948.9138062	,1035.739228
50.54653028,959.3686392	,1043.538632
50.57253028,930.0532099	,1014.51829
50.59853028,897.578561	,1072.085572
50.62453028,939.5476041	,1054.776641
50.65053028,941.2680019	,1039.591474
50.67653028,892.5269802	,1059.223918
50.70253028,894.1634492	,1024.980359
50.72853028,915.1758431	,1037.013718
50.75453028,931.0066696	,1057.878469
50.78053028,934.8230526	,1035.680955
50.80653028,970.9912271	,1046.615075
50.83253028,996.6044466	,1049.091971
50.85853028,931.0550808	,1066.174551
50.88453028,925.3192528	,1038.861815
50.91053028,932.7670968	,1033.333659
50.93653028,964.8327887	,1070.254745
50.96253028,950.896667	,1106.902132
50.98853028,950.0089049	,1093.256635
51.01453028,944.1589597	,1098.462503
51.04053028,913.2259393	,1120.506142
51.06653028,930.6140559	,1234.053437
51.09253028,939.7430677	,1322.695468
51.11853028,892.5823124	,1269.674518
51.14453028,923.9815997	,1305.608291
51.17053028,967.9342602	,1409.179887
51.19653028,924.7907263	,1620.374404
51.22253028,966.2939593	,1819.010726
51.24853028,970.7499386	,2179.386629
51.27453028,1003.304401	,2746.233287
51.30053028,977.9073636	,3627.209505
51.32653028,1003.374155	,4804.883474
51.35253028,981.6030747	,5320.149934
51.37853028,951.5381012	,4770.408483
51.40453028,1007.625711	,3765.655405
51.43053028,1067.732476	,3497.490821
51.45653028,1057.065201	,3731.655145
51.48253028,1158.110124	,4115.956811
51.50853028,1139.708841	,3976.232847
51.53453028,1198.570376	,3827.381719
51.56053028,1306.994579	,3641.97689
51.58653028,1392.063434	,3627.747599
51.61253028,1592.74142	,3283.727333
51.63853028,1722.315801	,2639.715448
51.66453028,2044.107349	,2321.930773
51.69053028,2468.850701	,2313.020073
51.71653028,2958.920585	,2302.129839
51.74253028,3503.884272	,2085.483403
51.76853028,4109.557105	,1827.878151
51.79453028,4885.43607	,1509.946753
51.82053028,5756.872745	,1440.008178
51.84653028,5746.514171	,1235.823042
51.87253028,5051.893437	,1187.660696
51.89853028,4121.152031	,1148.196603
51.92453028,3881.160206	,1146.828967
51.95053028,3980.287461	,1127.197944
51.97653028,3858.555272	,1131.241922
52.00253028,3495.056631	,1058.03462
52.02853028,2993.50798	,1057.585446
52.05453028,2657.069586	,1080.370286
52.08053028,2496.615746	,1157.171942
52.10653028,2188.453488	,1131.330149
52.13253028,1954.537422	,1141.457289
52.15853028,1779.26458	,1051.414094
52.18453028,1701.96955	,1076.428194
52.21053028,1626.117282	,1029.323492
52.23653028,1547.502336	,1031.62364
52.26253028,1430.999375	,980.5322411
52.28853028,1374.467308	,1008.978165
52.31453028,1198.477501	,1025.053363
52.34053028,1146.759805	,1006.465873
52.36653028,1144.041496	,1020.032529
52.39253028,1072.026974	,1016.762646
52.41853028,1145.622794	,1016.616507
52.44453028,1098.576293	,1033.669861
52.47053028,1067.517721	,1010.522618
52.49653028,1168.670738	,1026.383443
52.52253028,1233.474379	,1016.495186
52.54853028,1283.345377	,989.2003435
52.57453028,1336.127306	,1004.851968
52.60053028,1344.985562	,1028.600936
52.62653028,1260.069225	,983.6166958
52.65253028,1178.325508	,941.7249948
52.67853028,1189.381086	,975.7177954
52.70453028,1210.846577	,992.4302292
52.73053028,1205.981447	,985.1988999
52.75653028,1132.057206	,995.270411
52.78253028,1017.557916	,973.279621
52.80853028,990.6341686	,980.0827579
52.83453028,974.475666	,984.6783374
52.86053028,947.241065	,934.3928901
52.88653028,926.5368465	,928.4519629
52.91253028,915.2730698	,994.3388239
52.93853028,920.0533893	,971.7224682
52.96453028,929.7358898	,935.0325774
52.99053028,938.0067197	,981.1997581
53.01653028,934.0574592	,954.6922039
53.04253028,885.9860974	,927.0960259
53.06853028,847.5349033	,945.108819
53.09453028,869.9956834	,941.357105
53.12053028,862.1851857	,960.8534098
53.14653028,861.6421917	,970.7872863
53.17253028,899.346629	,977.9894346
53.19853028,899.493097	,993.5517392
53.22453028,889.9354324	,996.1787593
53.25053028,905.1987947	,1006.326869
53.27653028,909.133718	,1007.232874
53.30253028,888.230773	,986.4670585
53.32853028,910.6319951	,991.6325754
53.35453028,915.4757602	,972.7762957
53.38053028,916.848504	,949.5195647
53.40653028,923.7279726	,961.2142684
53.43253028,985.0991606	,955.0114467
53.45853028,1009.40947	,962.8560583
53.48453028,963.4602532	,979.4175532
53.51053028,930.6503105	,997.5505993
53.53653028,931.2725038	,998.1138193
53.56253028,940.4508861	,950.153874
53.58853028,922.8187149	,960.3557096
53.61453028,952.112475	,999.6360438
53.64053028,968.6107768	,986.717077
53.66653028,958.4328373	,986.7687698
53.69253028,925.2374619	,948.6605455
53.71853028,924.289515	,969.2635223
53.74453028,963.654132	,987.1469855
53.77053028,949.1289179	,1033.269654
53.79653028,903.2059248	,1051.37538
53.82253028,961.3611339	,979.3790116
53.84853028,881.3951966	,981.1831118
53.87453028,929.3419867	,990.4816498
53.90053028,938.5069397	,1027.851024
53.92653028,994.3001084	,1003.080277
53.95253028,918.0940629	,1014.595403
53.97853028,861.5542826	,979.5733534
54.00453028,824.9342073	,1010.545312
54.03053028,880.2058142	,958.7006818
54.05653028,842.2315726	,1002.458259
54.08253028,861.9640045	,1047.655102
54.10853028,851.7754271	,1088.392705
54.13453028,860.0679165	,1117.678182
54.16053028,848.9335039	,1123.142117
54.18653028,886.2052171	,1060.596332
54.21253028,948.8162947	,1031.339099
54.23853028,894.4010754	,1015.503942
54.26453028,981.0102604	,1067.364421
54.29053028,1038.516804	,974.4056133
54.31653028,1106.832168	,1027.869811
54.34253028,1160.335349	,938.1407886
54.36853028,1207.934543	,1008.37368
54.39453028,1164.493789	,961.6215055
54.42053028,1149.599138	,1004.065655
54.44653028,1146.164578	,980.4143277
54.47253028,1179.775105	,936.7983942
54.49853028,1116.116618	,977.6252395
54.52453028,1055.919611	,972.7437756
54.55053028,1054.640425	,973.8234113
54.57653028,1029.854908	,943.4644737
54.60253028,1092.748502	,983.5380324
54.62853028,1050.05612	,953.8679351
54.65453028,1025.636199	,990.697854
54.68053028,933.7078783	,1013.321465
54.70653028,936.6934388	,1004.828044
54.73253028,945.0387727	,976.1696459
54.75853028,938.5479549	,1003.328519
54.78453028,897.7022524	,1018.195665
54.81053028,896.2867191	,975.5162768
54.83653028,922.7758278	,985.7812441
54.86253028,906.9119214	,946.8176318
54.88853028,901.0064546	,1020.716778
54.91453028,889.467443	,1038.853347
54.94053028,892.081166	,1003.595925
54.96653028,923.9838948	,984.0138666
54.99253028,913.3000705	,1006.150781
55.01853028,886.3070996	,963.9347766
55.04453028,901.3167482	,981.7110605
55.07053028,918.5238417	,959.8085144
55.09653028,929.0052229	,907.9140953
55.12253028,950.6352373	,918.2243644
55.14853028,1012.049335	,939.5271047
55.17453028,1002.831487	,969.4711897
55.20053028,949.0357848	,947.6765618
55.22653028,943.5245295	,948.7256579
55.25253028,926.6782266	,928.9162503
55.27853028,940.1099075	,933.4371026
55.30453028,964.0719936	,939.1824236
55.33053028,944.587715	,955.1525603
55.35653028,909.7885568	,962.0012789
55.38253028,913.5446394	,925.5210866
55.40853028,913.9726542	,930.8817675
55.43453028,890.0235223	,936.7363056
55.46053028,894.8334458	,912.544909
55.48653028,874.3961086	,912.4752737
55.51253028,862.156168	,934.5334731
55.53853028,871.288149	,968.3154934
55.56453028,885.7285421	,978.6246712
55.59053028,899.9611429	,982.2788623
55.61653028,863.4088237	,958.9080968
55.64253028,863.9024058	,916.1426269
55.66853028,884.114161	,900.3011537
55.69453028,869.8362271	,887.2896967
55.72053028,865.1564318	,897.2442088
55.74653028,845.6138317	,915.4583941
55.77253028,851.8814515	,920.7330677
55.79853028,869.52832	,953.7821906
55.82453028,869.0231917	,991.1168281
55.85053028,856.9324274	,972.1693446
55.87653028,847.7308898	,937.3876754
55.90253028,883.0063257	,926.5158302
55.92853028,884.5354786	,931.0043763
55.95453028,873.9732946	,944.1869841
55.98053028,875.9283344	,947.6797395
56.00653028,932.1082943	,955.1493364
56.03253028,976.1661392	,929.0542969
56.05853028,1029.306444	,939.7039235
56.08453028,1074.723174	,925.4059645
56.11053028,1096.449538	,965.8842014
56.13653028,1114.611771	,977.2781683
56.16253028,1106.772398	,974.079559
56.18853028,1027.591685	,920.343888
56.21453028,1043.406111	,897.5366025
56.24053028,1079.736033	,892.3845367
56.26653028,1028.645493	,936.6990772
56.29253028,991.4514343	,941.8789377
56.31853028,952.7734106	,978.6335759
56.34453028,931.2211847	,923.7231117
56.37053028,864.7729855	,957.2106297
56.39653028,889.67243	,964.3225027
56.42253028,906.5253064	,949.8819004
56.44853028,915.7196817	,959.9401648
56.47453028,903.9191098	,951.094986
56.50053028,869.2658873	,1013.061839
56.52653028,842.009263	,900.0980348
56.55253028,851.8526652	,942.221048
56.57853028,847.0200375	,905.9420735
56.60453028,860.752264	,971.8722066
56.63053028,868.0660414	,983.519396
56.65653028,886.2012596	,969.3939553
56.68253028,902.4521422	,943.2225752
56.70853028,878.2603603	,905.9902161
56.73453028,887.5117395	,897.5487629
56.76053028,961.5209405	,931.2767532
56.78653028,868.3908322	,963.3475678
56.81253028,876.2705821	,950.8361861
56.83853028,906.9156947	,930.5103392
56.86453028,930.1526585	,970.0276736
56.89053028,858.5057404	,895.0956077
56.91653028,891.5392423	,1030.573785
56.94253028,992.527172	,948.3973322
56.96853028,943.7377758	,935.1967635
56.99453028,925.4482656	,982.8048097
57.02053028,898.9365992	,902.9002975
57.04653028,848.3130765	,951.6110871
57.07253028,902.7496434	,923.7435902
57.09853028,858.2801149	,964.1181129
57.12453028,881.8571146	,952.1925884
57.15053028,886.7542761	,962.9145671
57.17653028,898.7852124	,937.7309919
57.20253028,856.0950531	,937.6951509
57.22853028,842.1437383	,927.37189
57.25453028,897.9668715	,918.996068
57.28053028,830.6292013	,964.7924801
57.30653028,858.4044315	,954.8771527
57.33253028,880.2445546	,1019.732855
57.35853028,891.2432089	,986.6856672
57.38453028,883.0871976	,984.6198061
57.41053028,880.1896265	,987.6404333
57.43653028,861.450599	,996.0747758
57.46253028,863.380977	,954.1801412
57.48853028,824.0853374	,1011.470501
57.51453028,890.7082751	,973.2845897
57.54053028,830.1587239	,1017.6085
57.56653028,833.0219567	,1085.225053
57.59253028,859.9407334	,1123.426264
57.61853028,846.0973724	,1187.78514
57.64453028,898.6568314	,1281.481007
57.67053028,907.373453	,1446.05836
57.69653028,878.6550399	,1657.10213
57.72253028,833.423334	,1788.294193
57.74853028,822.8203806	,1651.25595
57.77453028,875.8464274	,1549.574221
57.80053028,884.6434027	,1426.797864
57.82653028,886.2188899	,1399.647651
57.85253028,889.0619982	,1465.212264
57.87853028,864.9069225	,1431.539297
57.90453028,881.5292865	,1383.190646
57.93053028,866.8580782	,1313.186077
57.95653028,820.8481944	,1275.617457
57.98253028,830.9340992	,1273.017103
58.00853028,849.5945746	,1261.593226
58.03453028,887.0350399	,1311.130994
58.06053028,910.5945742	,1408.875911
58.08653028,943.7663233	,1572.141042
58.11253028,954.9931691	,1777.87602
58.13853028,934.0008205	,2080.807761
58.16453028,974.5588136	,2455.101891
58.19053028,1042.480705	,2643.11051
58.21653028,1041.549059	,2537.854522
58.24253028,1077.916591	,2293.708405
58.26853028,1184.516919	,2070.083258
58.29453028,1254.541867	,1958.549033
58.32053028,1365.868756	,1906.044495
58.34653028,1635.439878	,1892.806286
58.37253028,1959.776107	,1868.306867
58.39853028,2345.289942	,1666.480703
58.42453028,2761.084964	,1453.087029
58.45053028,2900.488638	,1312.546578
58.47653028,2791.717147	,1193.38403
58.50253028,2663.219376	,1140.411101
58.52853028,2679.301404	,1069.364431
58.55453028,2747.51192	,1004.380949
58.58053028,2804.798818	,979.9304193
58.60653028,2724.996764	,1011.264793
58.63253028,2542.366206	,1015.720948
58.65853028,2387.285495	,960.8162307
58.68453028,2251.074527	,981.940291
58.71053028,2203.028225	,985.5022039
58.73653028,2015.736463	,963.0462891
58.76253028,1713.387145	,970.5029161
58.78853028,1546.541734	,969.3340822
58.81453028,1409.910622	,970.2303375
58.84053028,1390.313996	,953.6698364
58.86653028,1281.862646	,935.4780218
58.89253028,1225.693476	,918.0115051
58.91853028,1178.044973	,934.7617738
58.94453028,1119.077028	,971.3897002
58.97053028,1005.015123	,940.2676951
58.99653028,999.9100045	,908.5436304
59.02253028,1002.976949	,931.1049366
59.04853028,972.254014	,965.3800133
59.07453028,921.2708679	,902.4524148
59.10053028,1001.035747	,956.2398177
59.12653028,1143.112261	,963.1224589
59.15253028,1167.986541	,936.1695563
59.17853028,1254.388263	,899.7107051
59.20453028,1307.783608	,916.4797901
59.23053028,1339.084094	,952.5306689
59.25653028,1428.743725	,906.6801548
59.28253028,1391.324951	,916.7151987
59.30853028,1349.949911	,954.2165281
59.33453028,1259.27586	,914.2004779
59.36053028,1239.791032	,887.2907289
59.38653028,1227.791681	,940.9408159
59.41253028,1091.274692	,923.9508903
59.43853028,1117.995051	,907.0214542
59.46453028,1203.092819	,949.8670362
59.49053028,1091.634054	,892.3114703
59.51653028,1033.370873	,947.5654315
59.54253028,1060.697927	,913.9850852
59.56853028,960.700075	,907.054541
59.59453028,979.6714518	,913.8890987
59.62053028,930.3680254	,899.4068433
59.64653028,929.9700538	,912.4940198
59.67253028,972.9134173	,890.122938
59.69853028,936.3206825	,880.5142536
59.72453028,855.5798178	,876.2716912
59.75053028,916.5152367	,919.421969
59.77653028,899.1610285	,948.593658
59.80253028,862.6579232	,1008.856923
59.82853028,856.3241751	,937.2298912
59.85453028,809.1500099	,912.093248
59.88053028,823.985657	,942.3505385
59.90653028,866.7613137	,917.6223661
59.93253028,849.0849442	,870.2899158
59.95853028,840.7839665	,897.6272959
59.98453028,873.3861099	,967.4286515
60.01053028,875.7562627	,952.6580782
60.03653028,880.7079564	,917.6838174
60.06253028,873.9602009	,934.3402673
60.08853028,924.4562268	,947.9537007
60.11453028,865.8068152	,945.2981162
60.14053028,883.1996515	,922.3105014
60.16653028,882.5321338	,956.5489853
60.19253028,865.4156439	,971.2720506
60.21853028,868.45738	,932.5155401
60.24453028,887.1807739	,930.0346751
60.27053028,855.2912652	,928.929654
60.29653028,857.4596707	,929.8681445
60.32253028,833.6713746	,890.7954031
60.34853028,899.6025479	,903.2191814
60.37453028,840.760926	,942.0605259
60.40053028,793.9514236	,1018.19981
60.42653028,790.6740729	,995.0776796
60.45253028,804.435137	,974.565788
60.47853028,782.2911857	,991.5723814
60.50453028,773.6381493	,969.1125645
60.53053028,823.5901786	,939.3486334
60.55653028,832.5237055	,899.3544526
60.58253028,812.5195771	,933.5611115
60.60853028,811.7757773	,957.0819516
60.63453028,805.0381535	,943.7297888
60.66053028,810.6869418	,918.1027998
60.68653028,834.7349843	,934.863707
60.71253028,840.4401693	,980.6006752
60.73853028,851.3128621	,974.5935068
60.76453028,829.6536172	,950.1025003
60.79053028,819.4989535	,962.3926169
60.81653028,882.4957265	,1009.53966
60.84253028,887.4876158	,1045.091607
60.86853028,859.9538706	,1027.643897
60.89453028,877.2883444	,1021.058614
60.92053028,921.8014754	,1027.553002
60.94653028,928.2921548	,964.5331169
60.97253028,896.9530794	,952.7503163
